time,t_er_arm1,t_dot_er_arm1,t_er_arm2,t_dot_er_arm2
1.490000, 0.000589, -0.001369,0.000328, -0.000584
1.491000, 0.000587, -0.001366,0.000327, -0.000583
1.492000, 0.000586, -0.001364,0.000326, -0.000582
1.493000, 0.000585, -0.001361,0.000326, -0.000580
1.494000, 0.000583, -0.001358,0.000325, -0.000579
1.495000, 0.000582, -0.001355,0.000325, -0.000578
1.496000, 0.000581, -0.001353,0.000324, -0.000577
1.497000, 0.000579, -0.001350,0.000324, -0.000576
1.498000, 0.000578, -0.001347,0.000323, -0.000574
1.499000, 0.000576, -0.001345,0.000322, -0.000573
1.500000, 0.000575, -0.001342,0.000322, -0.000572
1.501000, 0.000574, -0.001339,0.000321, -0.000571
1.502000, 0.000572, -0.001337,0.000321, -0.000570
1.503000, 0.000571, -0.001334,0.000320, -0.000569
1.504000, 0.000570, -0.001332,0.000320, -0.000568
1.505000, 0.000568, -0.001329,0.000319, -0.000566
1.506000, 0.000567, -0.001326,0.000318, -0.000565
1.507000, 0.000566, -0.001324,0.000318, -0.000564
1.508000, 0.000564, -0.001321,0.000317, -0.000563
1.509000, 0.000563, -0.001319,0.000317, -0.000562
1.510000, 0.000562, -0.001316,0.000316, -0.000561
1.511000, 0.000561, -0.001314,0.000316, -0.000560
1.512000, 0.000559, -0.001311,0.000315, -0.000559
1.513000, 0.000558, -0.001309,0.000314, -0.000558
1.514000, 0.000557, -0.001306,0.000314, -0.000557
1.515000, 0.000555, -0.001304,0.000313, -0.000556
1.516000, 0.000554, -0.001301,0.000313, -0.000555
1.517000, 0.000553, -0.001299,0.000312, -0.000554
1.518000, 0.000551, -0.001296,0.000312, -0.000553
1.519000, 0.000550, -0.001294,0.000311, -0.000551
1.520000, 0.000549, -0.001292,0.000311, -0.000550
1.521000, 0.000548, -0.001289,0.000310, -0.000549
1.522000, 0.000546, -0.001287,0.000310, -0.000548
1.523000, 0.000545, -0.001285,0.000309, -0.000547
1.524000, 0.000544, -0.001282,0.000308, -0.000546
1.525000, 0.000542, -0.001280,0.000308, -0.000545
1.526000, 0.000541, -0.001278,0.000307, -0.000544
1.527000, 0.000540, -0.001275,0.000307, -0.000543
1.528000, 0.000539, -0.001273,0.000306, -0.000542
1.529000, 0.000537, -0.001271,0.000306, -0.000541
1.530000, 0.000536, -0.001268,0.000305, -0.000541
1.531000, 0.000535, -0.001266,0.000305, -0.000540
1.532000, 0.000533, -0.001264,0.000304, -0.000539
1.533000, 0.000532, -0.001262,0.000304, -0.000538
1.534000, 0.000531, -0.001259,0.000303, -0.000537
1.535000, 0.000530, -0.001257,0.000302, -0.000536
1.536000, 0.000528, -0.001255,0.000302, -0.000535
1.537000, 0.000527, -0.001253,0.000301, -0.000534
1.538000, 0.000526, -0.001251,0.000301, -0.000533
1.539000, 0.000525, -0.001248,0.000300, -0.000532
1.540000, 0.000523, -0.001246,0.000300, -0.000531
1.541000, 0.000522, -0.001244,0.000299, -0.000530
1.542000, 0.000521, -0.001242,0.000299, -0.000529
1.543000, 0.000520, -0.001240,0.000298, -0.000528
1.544000, 0.000518, -0.001238,0.000298, -0.000527
1.545000, 0.000517, -0.001235,0.000297, -0.000527
1.546000, 0.000516, -0.001233,0.000297, -0.000526
1.547000, 0.000515, -0.001231,0.000296, -0.000525
1.548000, 0.000514, -0.001229,0.000296, -0.000524
1.549000, 0.000512, -0.001227,0.000295, -0.000523
1.550000, 0.000511, -0.001225,0.000295, -0.000522
1.551000, 0.000510, -0.001223,0.000294, -0.000521
1.552000, 0.000509, -0.001221,0.000293, -0.000520
1.553000, 0.000507, -0.001219,0.000293, -0.000519
1.554000, 0.000506, -0.001217,0.000292, -0.000519
1.555000, 0.000505, -0.001215,0.000292, -0.000518
1.556000, 0.000504, -0.001213,0.000291, -0.000517
1.557000, 0.000503, -0.001211,0.000291, -0.000516
1.558000, 0.000501, -0.001209,0.000290, -0.000515
1.559000, 0.000500, -0.001207,0.000290, -0.000514
1.560000, 0.000499, -0.001205,0.000289, -0.000513
1.561000, 0.000498, -0.001203,0.000289, -0.000513
1.562000, 0.000497, -0.001201,0.000288, -0.000512
1.563000, 0.000495, -0.001199,0.000288, -0.000511
1.564000, 0.000494, -0.001197,0.000287, -0.000510
1.565000, 0.000493, -0.001195,0.000287, -0.000509
1.566000, 0.000492, -0.001193,0.000286, -0.000508
1.567000, 0.000491, -0.001191,0.000286, -0.000508
1.568000, 0.000489, -0.001189,0.000285, -0.000507
1.569000, 0.000488, -0.001187,0.000285, -0.000506
1.570000, 0.000487, -0.001185,0.000284, -0.000505
1.571000, 0.000486, -0.001183,0.000284, -0.000504
1.572000, 0.000485, -0.001181,0.000283, -0.000504
1.573000, 0.000483, -0.001179,0.000283, -0.000503
1.574000, 0.000482, -0.001177,0.000282, -0.000502
1.575000, 0.000481, -0.001175,0.000282, -0.000501
1.576000, 0.000480, -0.001173,0.000281, -0.000500
1.577000, 0.000479, -0.001171,0.000281, -0.000500
1.578000, 0.000478, -0.001170,0.000280, -0.000499
1.579000, 0.000476, -0.001168,0.000280, -0.000498
1.580000, 0.000475, -0.001166,0.000279, -0.000497
1.581000, 0.000474, -0.001164,0.000279, -0.000496
1.582000, 0.000473, -0.001162,0.000278, -0.000496
1.583000, 0.000472, -0.001160,0.000278, -0.000495
1.584000, 0.000471, -0.001158,0.000277, -0.000494
1.585000, 0.000469, -0.001156,0.000277, -0.000493
1.586000, 0.000468, -0.001155,0.000276, -0.000493
1.587000, 0.000467, -0.001153,0.000276, -0.000492
1.588000, 0.000466, -0.001151,0.000275, -0.000491
1.589000, 0.000465, -0.001149,0.000275, -0.000490
1.590000, 0.000464, -0.001147,0.000274, -0.000489
1.591000, 0.000463, -0.001145,0.000274, -0.000489
1.592000, 0.000461, -0.001144,0.000273, -0.000488
1.593000, 0.000460, -0.001142,0.000273, -0.000487
1.594000, 0.000459, -0.001140,0.000272, -0.000486
1.595000, 0.000458, -0.001138,0.000272, -0.000486
1.596000, 0.000457, -0.001136,0.000271, -0.000485
1.597000, 0.000456, -0.001134,0.000271, -0.000484
1.598000, 0.000455, -0.001133,0.000270, -0.000483
1.599000, 0.000453, -0.001131,0.000270, -0.000483
1.600000, 0.000452, -0.001129,0.000269, -0.000482
1.601000, 0.000451, -0.001127,0.000269, -0.000481
1.602000, 0.000450, -0.001125,0.000268, -0.000480
1.603000, 0.000449, -0.001124,0.000268, -0.000480
1.604000, 0.000448, -0.001122,0.000268, -0.000479
1.605000, 0.000447, -0.001120,0.000267, -0.000478
1.606000, 0.000446, -0.001118,0.000267, -0.000477
1.607000, 0.000444, -0.001116,0.000266, -0.000477
1.608000, 0.000443, -0.001115,0.000266, -0.000476
1.609000, 0.000442, -0.001113,0.000265, -0.000475
1.610000, 0.000441, -0.001111,0.000265, -0.000474
1.611000, 0.000440, -0.001109,0.000264, -0.000474
1.612000, 0.000439, -0.001107,0.000264, -0.000473
1.613000, 0.000438, -0.001106,0.000263, -0.000472
1.614000, 0.000437, -0.001104,0.000263, -0.000471
1.615000, 0.000436, -0.001102,0.000262, -0.000471
1.616000, 0.000434, -0.001100,0.000262, -0.000470
1.617000, 0.000433, -0.001099,0.000261, -0.000469
1.618000, 0.000432, -0.001097,0.000261, -0.000468
1.619000, 0.000431, -0.001095,0.000260, -0.000468
1.620000, 0.000430, -0.001093,0.000260, -0.000467
1.621000, 0.000429, -0.001092,0.000259, -0.000466
1.622000, 0.000428, -0.001090,0.000259, -0.000465
1.623000, 0.000427, -0.001088,0.000259, -0.000465
1.624000, 0.000426, -0.001086,0.000258, -0.000464
1.625000, 0.000425, -0.001085,0.000258, -0.000463
1.626000, 0.000424, -0.001083,0.000257, -0.000462
1.627000, 0.000422, -0.001081,0.000257, -0.000462
1.628000, 0.000421, -0.001079,0.000256, -0.000461
1.629000, 0.000420, -0.001078,0.000256, -0.000460
1.630000, 0.000419, -0.001076,0.000255, -0.000460
1.631000, 0.000418, -0.001074,0.000255, -0.000459
1.632000, 0.000417, -0.001072,0.000254, -0.000458
1.633000, 0.000416, -0.001071,0.000254, -0.000457
1.634000, 0.000415, -0.001069,0.000254, -0.000457
1.635000, 0.000414, -0.001067,0.000253, -0.000456
1.636000, 0.000413, -0.001065,0.000253, -0.000455
1.637000, 0.000412, -0.001064,0.000252, -0.000454
1.638000, 0.000411, -0.001062,0.000252, -0.000454
1.639000, 0.000410, -0.001060,0.000251, -0.000453
1.640000, 0.000409, -0.001058,0.000251, -0.000452
1.641000, 0.000408, -0.001057,0.000250, -0.000451
1.642000, 0.000406, -0.001055,0.000250, -0.000451
1.643000, 0.000405, -0.001053,0.000249, -0.000450
1.644000, 0.000404, -0.001052,0.000249, -0.000449
1.645000, 0.000403, -0.001050,0.000249, -0.000449
1.646000, 0.000402, -0.001048,0.000248, -0.000448
1.647000, 0.000401, -0.001046,0.000248, -0.000447
1.648000, 0.000400, -0.001045,0.000247, -0.000446
1.649000, 0.000399, -0.001043,0.000247, -0.000446
1.650000, 0.000398, -0.001041,0.000246, -0.000445
1.651000, 0.000397, -0.001039,0.000246, -0.000444
1.652000, 0.000396, -0.001038,0.000245, -0.000443
1.653000, 0.000395, -0.001036,0.000245, -0.000443
1.654000, 0.000394, -0.001034,0.000245, -0.000442
1.655000, 0.000393, -0.001033,0.000244, -0.000441
1.656000, 0.000392, -0.001031,0.000244, -0.000441
1.657000, 0.000391, -0.001029,0.000243, -0.000440
1.658000, 0.000390, -0.001027,0.000243, -0.000439
1.659000, 0.000389, -0.001026,0.000242, -0.000438
1.660000, 0.000388, -0.001024,0.000242, -0.000438
1.661000, 0.000387, -0.001022,0.000241, -0.000437
1.662000, 0.000386, -0.001021,0.000241, -0.000436
1.663000, 0.000385, -0.001019,0.000241, -0.000435
1.664000, 0.000384, -0.001017,0.000240, -0.000435
1.665000, 0.000383, -0.001015,0.000240, -0.000434
1.666000, 0.000382, -0.001014,0.000239, -0.000433
1.667000, 0.000381, -0.001012,0.000239, -0.000433
1.668000, 0.000380, -0.001010,0.000238, -0.000432
1.669000, 0.000379, -0.001009,0.000238, -0.000431
1.670000, 0.000378, -0.001007,0.000238, -0.000430
1.671000, 0.000377, -0.001005,0.000237, -0.000430
1.672000, 0.000376, -0.001003,0.000237, -0.000429
1.673000, 0.000375, -0.001002,0.000236, -0.000428
1.674000, 0.000374, -0.001000,0.000236, -0.000428
1.675000, 0.000373, -0.000998,0.000235, -0.000427
1.676000, 0.000372, -0.000997,0.000235, -0.000426
1.677000, 0.000371, -0.000995,0.000235, -0.000425
1.678000, 0.000370, -0.000993,0.000234, -0.000425
1.679000, 0.000369, -0.000991,0.000234, -0.000424
1.680000, 0.000368, -0.000990,0.000233, -0.000423
1.681000, 0.000367, -0.000988,0.000233, -0.000422
1.682000, 0.000366, -0.000986,0.000232, -0.000422
1.683000, 0.000365, -0.000985,0.000232, -0.000421
1.684000, 0.000364, -0.000983,0.000232, -0.000420
1.685000, 0.000363, -0.000981,0.000231, -0.000420
1.686000, 0.000362, -0.000980,0.000231, -0.000419
1.687000, 0.000361, -0.000978,0.000230, -0.000418
1.688000, 0.000360, -0.000976,0.000230, -0.000417
1.689000, 0.000359, -0.000975,0.000229, -0.000417
1.690000, 0.000358, -0.000973,0.000229, -0.000416
1.691000, 0.000357, -0.000971,0.000229, -0.000415
1.692000, 0.000356, -0.000969,0.000228, -0.000415
1.693000, 0.000355, -0.000968,0.000228, -0.000414
1.694000, 0.000354, -0.000966,0.000227, -0.000413
1.695000, 0.000353, -0.000964,0.000227, -0.000412
1.696000, 0.000352, -0.000963,0.000227, -0.000412
1.697000, 0.000351, -0.000961,0.000226, -0.000411
1.698000, 0.000350, -0.000959,0.000226, -0.000410
1.699000, 0.000349, -0.000958,0.000225, -0.000410
1.700000, 0.000348, -0.000956,0.000225, -0.000409
1.701000, 0.000347, -0.000954,0.000225, -0.000408
1.702000, 0.000346, -0.000953,0.000224, -0.000407
1.703000, 0.000345, -0.000951,0.000224, -0.000407
1.704000, 0.000344, -0.000949,0.000223, -0.000406
1.705000, 0.000343, -0.000948,0.000223, -0.000405
1.706000, 0.000342, -0.000946,0.000223, -0.000405
1.707000, 0.000341, -0.000944,0.000222, -0.000404
1.708000, 0.000341, -0.000943,0.000222, -0.000403
1.709000, 0.000340, -0.000941,0.000221, -0.000402
1.710000, 0.000339, -0.000939,0.000221, -0.000402
1.711000, 0.000338, -0.000938,0.000220, -0.000401
1.712000, 0.000337, -0.000936,0.000220, -0.000400
1.713000, 0.000336, -0.000934,0.000220, -0.000400
1.714000, 0.000335, -0.000933,0.000219, -0.000399
1.715000, 0.000334, -0.000931,0.000219, -0.000398
1.716000, 0.000333, -0.000929,0.000218, -0.000397
1.717000, 0.000332, -0.000928,0.000218, -0.000397
1.718000, 0.000331, -0.000926,0.000218, -0.000396
1.719000, 0.000330, -0.000924,0.000217, -0.000395
1.720000, 0.000329, -0.000923,0.000217, -0.000395
1.721000, 0.000328, -0.000921,0.000217, -0.000394
1.722000, 0.000328, -0.000919,0.000216, -0.000393
1.723000, 0.000327, -0.000918,0.000216, -0.000392
1.724000, 0.000326, -0.000916,0.000215, -0.000392
1.725000, 0.000325, -0.000914,0.000215, -0.000391
1.726000, 0.000324, -0.000913,0.000215, -0.000390
1.727000, 0.000323, -0.000911,0.000214, -0.000390
1.728000, 0.000322, -0.000909,0.000214, -0.000389
1.729000, 0.000321, -0.000908,0.000213, -0.000388
1.730000, 0.000320, -0.000906,0.000213, -0.000388
1.731000, 0.000319, -0.000905,0.000213, -0.000387
1.732000, 0.000318, -0.000903,0.000212, -0.000386
1.733000, 0.000318, -0.000901,0.000212, -0.000385
1.734000, 0.000317, -0.000900,0.000211, -0.000385
1.735000, 0.000316, -0.000898,0.000211, -0.000384
1.736000, 0.000315, -0.000896,0.000211, -0.000383
1.737000, 0.000314, -0.000895,0.000210, -0.000383
1.738000, 0.000313, -0.000893,0.000210, -0.000382
1.739000, 0.000312, -0.000892,0.000210, -0.000381
1.740000, 0.000311, -0.000890,0.000209, -0.000381
1.741000, 0.000310, -0.000888,0.000209, -0.000380
1.742000, 0.000309, -0.000887,0.000208, -0.000379
1.743000, 0.000309, -0.000885,0.000208, -0.000379
1.744000, 0.000308, -0.000884,0.000208, -0.000378
1.745000, 0.000307, -0.000882,0.000207, -0.000377
1.746000, 0.000306, -0.000880,0.000207, -0.000376
1.747000, 0.000305, -0.000879,0.000207, -0.000376
1.748000, 0.000304, -0.000877,0.000206, -0.000375
1.749000, 0.000303, -0.000876,0.000206, -0.000374
1.750000, 0.000302, -0.000874,0.000205, -0.000374
1.751000, 0.000302, -0.000872,0.000205, -0.000373
1.752000, 0.000301, -0.000871,0.000205, -0.000372
1.753000, 0.000300, -0.000869,0.000204, -0.000372
1.754000, 0.000299, -0.000868,0.000204, -0.000371
1.755000, 0.000298, -0.000866,0.000204, -0.000370
1.756000, 0.000297, -0.000864,0.000203, -0.000370
1.757000, 0.000296, -0.000863,0.000203, -0.000369
1.758000, 0.000295, -0.000861,0.000202, -0.000368
1.759000, 0.000295, -0.000860,0.000202, -0.000368
1.760000, 0.000294, -0.000858,0.000202, -0.000367
1.761000, 0.000293, -0.000857,0.000201, -0.000366
1.762000, 0.000292, -0.000855,0.000201, -0.000366
1.763000, 0.000291, -0.000853,0.000201, -0.000365
1.764000, 0.000290, -0.000852,0.000200, -0.000364
1.765000, 0.000289, -0.000850,0.000200, -0.000364
1.766000, 0.000289, -0.000849,0.000199, -0.000363
1.767000, 0.000288, -0.000847,0.000199, -0.000362
1.768000, 0.000287, -0.000846,0.000199, -0.000362
1.769000, 0.000286, -0.000844,0.000198, -0.000361
1.770000, 0.000285, -0.000843,0.000198, -0.000360
1.771000, 0.000284, -0.000841,0.000198, -0.000360
1.772000, 0.000284, -0.000839,0.000197, -0.000359
1.773000, 0.000283, -0.000838,0.000197, -0.000358
1.774000, 0.000282, -0.000836,0.000197, -0.000358
1.775000, 0.000281, -0.000835,0.000196, -0.000357
1.776000, 0.000280, -0.000833,0.000196, -0.000356
1.777000, 0.000279, -0.000832,0.000196, -0.000356
1.778000, 0.000279, -0.000830,0.000195, -0.000355
1.779000, 0.000278, -0.000829,0.000195, -0.000354
1.780000, 0.000277, -0.000827,0.000194, -0.000354
1.781000, 0.000276, -0.000826,0.000194, -0.000353
1.782000, 0.000275, -0.000824,0.000194, -0.000352
1.783000, 0.000274, -0.000823,0.000193, -0.000352
1.784000, 0.000274, -0.000821,0.000193, -0.000351
1.785000, 0.000273, -0.000820,0.000193, -0.000350
1.786000, 0.000272, -0.000818,0.000192, -0.000350
1.787000, 0.000271, -0.000817,0.000192, -0.000349
1.788000, 0.000270, -0.000815,0.000192, -0.000349
1.789000, 0.000270, -0.000814,0.000191, -0.000348
1.790000, 0.000269, -0.000812,0.000191, -0.000347
1.791000, 0.000268, -0.000811,0.000191, -0.000347
1.792000, 0.000267, -0.000809,0.000190, -0.000346
1.793000, 0.000266, -0.000808,0.000190, -0.000345
1.794000, 0.000265, -0.000806,0.000190, -0.000345
1.795000, 0.000265, -0.000805,0.000189, -0.000344
1.796000, 0.000264, -0.000803,0.000189, -0.000343
1.797000, 0.000263, -0.000802,0.000189, -0.000343
1.798000, 0.000262, -0.000800,0.000188, -0.000342
1.799000, 0.000261, -0.000799,0.000188, -0.000342
1.800000, 0.000261, -0.000797,0.000188, -0.000341
1.801000, 0.000260, -0.000796,0.000187, -0.000340
1.802000, 0.000259, -0.000794,0.000187, -0.000340
1.803000, 0.000258, -0.000793,0.000187, -0.000339
1.804000, 0.000257, -0.000792,0.000186, -0.000338
1.805000, 0.000257, -0.000790,0.000186, -0.000338
1.806000, 0.000256, -0.000789,0.000186, -0.000337
1.807000, 0.000255, -0.000787,0.000185, -0.000337
1.808000, 0.000254, -0.000786,0.000185, -0.000336
1.809000, 0.000254, -0.000784,0.000184, -0.000335
1.810000, 0.000253, -0.000783,0.000184, -0.000335
1.811000, 0.000252, -0.000781,0.000184, -0.000334
1.812000, 0.000251, -0.000780,0.000183, -0.000333
1.813000, 0.000250, -0.000779,0.000183, -0.000333
1.814000, 0.000250, -0.000777,0.000183, -0.000332
1.815000, 0.000249, -0.000776,0.000182, -0.000332
1.816000, 0.000248, -0.000774,0.000182, -0.000331
1.817000, 0.000247, -0.000773,0.000182, -0.000330
1.818000, 0.000247, -0.000771,0.000181, -0.000330
1.819000, 0.000246, -0.000770,0.000181, -0.000329
1.820000, 0.000245, -0.000769,0.000181, -0.000329
1.821000, 0.000244, -0.000767,0.000181, -0.000328
1.822000, 0.000243, -0.000766,0.000180, -0.000327
1.823000, 0.000243, -0.000764,0.000180, -0.000327
1.824000, 0.000242, -0.000763,0.000180, -0.000326
1.825000, 0.000241, -0.000762,0.000179, -0.000326
1.826000, 0.000240, -0.000760,0.000179, -0.000325
1.827000, 0.000240, -0.000759,0.000179, -0.000324
1.828000, 0.000239, -0.000757,0.000178, -0.000324
1.829000, 0.000238, -0.000756,0.000178, -0.000323
1.830000, 0.000237, -0.000755,0.000178, -0.000323
1.831000, 0.000237, -0.000753,0.000177, -0.000322
1.832000, 0.000236, -0.000752,0.000177, -0.000321
1.833000, 0.000235, -0.000751,0.000177, -0.000321
1.834000, 0.000234, -0.000749,0.000176, -0.000320
1.835000, 0.000234, -0.000748,0.000176, -0.000320
1.836000, 0.000233, -0.000747,0.000176, -0.000319
1.837000, 0.000232, -0.000745,0.000175, -0.000319
1.838000, 0.000231, -0.000744,0.000175, -0.000318
1.839000, 0.000231, -0.000742,0.000175, -0.000317
1.840000, 0.000230, -0.000741,0.000174, -0.000317
1.841000, 0.000229, -0.000740,0.000174, -0.000316
1.842000, 0.000228, -0.000738,0.000174, -0.000316
1.843000, 0.000228, -0.000737,0.000173, -0.000315
1.844000, 0.000227, -0.000736,0.000173, -0.000315
1.845000, 0.000226, -0.000734,0.000173, -0.000314
1.846000, 0.000225, -0.000733,0.000172, -0.000313
1.847000, 0.000225, -0.000732,0.000172, -0.000313
1.848000, 0.000224, -0.000730,0.000172, -0.000312
1.849000, 0.000223, -0.000729,0.000172, -0.000312
1.850000, 0.000223, -0.000728,0.000171, -0.000311
1.851000, 0.000222, -0.000726,0.000171, -0.000311
1.852000, 0.000221, -0.000725,0.000171, -0.000310
1.853000, 0.000220, -0.000724,0.000170, -0.000309
1.854000, 0.000220, -0.000722,0.000170, -0.000309
1.855000, 0.000219, -0.000721,0.000170, -0.000308
1.856000, 0.000218, -0.000720,0.000169, -0.000308
1.857000, 0.000217, -0.000719,0.000169, -0.000307
1.858000, 0.000217, -0.000717,0.000169, -0.000307
1.859000, 0.000216, -0.000716,0.000168, -0.000306
1.860000, 0.000215, -0.000715,0.000168, -0.000305
1.861000, 0.000215, -0.000713,0.000168, -0.000305
1.862000, 0.000214, -0.000712,0.000168, -0.000304
1.863000, 0.000213, -0.000711,0.000167, -0.000304
1.864000, 0.000212, -0.000709,0.000167, -0.000303
1.865000, 0.000212, -0.000708,0.000167, -0.000303
1.866000, 0.000211, -0.000707,0.000166, -0.000302
1.867000, 0.000210, -0.000706,0.000166, -0.000302
1.868000, 0.000210, -0.000704,0.000166, -0.000301
1.869000, 0.000209, -0.000703,0.000165, -0.000301
1.870000, 0.000208, -0.000702,0.000165, -0.000300
1.871000, 0.000208, -0.000701,0.000165, -0.000299
1.872000, 0.000207, -0.000699,0.000165, -0.000299
1.873000, 0.000206, -0.000698,0.000164, -0.000298
1.874000, 0.000205, -0.000697,0.000164, -0.000298
1.875000, 0.000205, -0.000696,0.000164, -0.000297
1.876000, 0.000204, -0.000694,0.000163, -0.000297
1.877000, 0.000203, -0.000693,0.000163, -0.000296
1.878000, 0.000203, -0.000692,0.000163, -0.000296
1.879000, 0.000202, -0.000691,0.000162, -0.000295
1.880000, 0.000201, -0.000689,0.000162, -0.000295
1.881000, 0.000201, -0.000688,0.000162, -0.000294
1.882000, 0.000200, -0.000687,0.000162, -0.000294
1.883000, 0.000199, -0.000686,0.000161, -0.000293
1.884000, 0.000199, -0.000684,0.000161, -0.000293
1.885000, 0.000198, -0.000683,0.000161, -0.000292
1.886000, 0.000197, -0.000682,0.000160, -0.000291
1.887000, 0.000197, -0.000681,0.000160, -0.000291
1.888000, 0.000196, -0.000679,0.000160, -0.000290
1.889000, 0.000195, -0.000678,0.000160, -0.000290
1.890000, 0.000194, -0.000677,0.000159, -0.000289
1.891000, 0.000194, -0.000676,0.000159, -0.000289
1.892000, 0.000193, -0.000675,0.000159, -0.000288
1.893000, 0.000192, -0.000673,0.000158, -0.000288
1.894000, 0.000192, -0.000672,0.000158, -0.000287
1.895000, 0.000191, -0.000671,0.000158, -0.000287
1.896000, 0.000190, -0.000670,0.000158, -0.000286
1.897000, 0.000190, -0.000669,0.000157, -0.000286
1.898000, 0.000189, -0.000667,0.000157, -0.000285
1.899000, 0.000188, -0.000666,0.000157, -0.000285
1.900000, 0.000188, -0.000665,0.000156, -0.000284
1.901000, 0.000187, -0.000664,0.000156, -0.000284
1.902000, 0.000186, -0.000663,0.000156, -0.000283
1.903000, 0.000186, -0.000661,0.000156, -0.000283
1.904000, 0.000185, -0.000660,0.000155, -0.000282
1.905000, 0.000184, -0.000659,0.000155, -0.000282
1.906000, 0.000184, -0.000658,0.000155, -0.000281
1.907000, 0.000183, -0.000657,0.000154, -0.000281
1.908000, 0.000182, -0.000655,0.000154, -0.000280
1.909000, 0.000182, -0.000654,0.000154, -0.000280
1.910000, 0.000181, -0.000653,0.000154, -0.000279
1.911000, 0.000181, -0.000652,0.000153, -0.000279
1.912000, 0.000180, -0.000651,0.000153, -0.000278
1.913000, 0.000179, -0.000650,0.000153, -0.000278
1.914000, 0.000179, -0.000648,0.000152, -0.000277
1.915000, 0.000178, -0.000647,0.000152, -0.000277
1.916000, 0.000177, -0.000646,0.000152, -0.000276
1.917000, 0.000177, -0.000645,0.000152, -0.000276
1.918000, 0.000176, -0.000644,0.000151, -0.000275
1.919000, 0.000175, -0.000643,0.000151, -0.000275
1.920000, 0.000175, -0.000641,0.000151, -0.000274
1.921000, 0.000174, -0.000640,0.000151, -0.000274
1.922000, 0.000173, -0.000639,0.000150, -0.000273
1.923000, 0.000173, -0.000638,0.000150, -0.000273
1.924000, 0.000172, -0.000637,0.000150, -0.000272
1.925000, 0.000172, -0.000636,0.000149, -0.000272
1.926000, 0.000171, -0.000635,0.000149, -0.000271
1.927000, 0.000170, -0.000634,0.000149, -0.000271
1.928000, 0.000170, -0.000632,0.000149, -0.000270
1.929000, 0.000169, -0.000631,0.000148, -0.000270
1.930000, 0.000168, -0.000630,0.000148, -0.000269
1.931000, 0.000168, -0.000629,0.000148, -0.000269
1.932000, 0.000167, -0.000628,0.000148, -0.000268
1.933000, 0.000166, -0.000627,0.000147, -0.000268
1.934000, 0.000166, -0.000626,0.000147, -0.000267
1.935000, 0.000165, -0.000625,0.000147, -0.000267
1.936000, 0.000165, -0.000623,0.000146, -0.000267
1.937000, 0.000164, -0.000622,0.000146, -0.000266
1.938000, 0.000163, -0.000621,0.000146, -0.000266
1.939000, 0.000163, -0.000620,0.000146, -0.000265
1.940000, 0.000162, -0.000619,0.000145, -0.000265
1.941000, 0.000161, -0.000618,0.000145, -0.000264
1.942000, 0.000161, -0.000617,0.000145, -0.000264
1.943000, 0.000160, -0.000616,0.000145, -0.000263
1.944000, 0.000160, -0.000615,0.000144, -0.000263
1.945000, 0.000159, -0.000613,0.000144, -0.000262
1.946000, 0.000158, -0.000612,0.000144, -0.000262
1.947000, 0.000158, -0.000611,0.000144, -0.000261
1.948000, 0.000157, -0.000610,0.000143, -0.000261
1.949000, 0.000157, -0.000609,0.000143, -0.000260
1.950000, 0.000156, -0.000608,0.000143, -0.000260
1.951000, 0.000155, -0.000607,0.000143, -0.000259
1.952000, 0.000155, -0.000606,0.000142, -0.000259
1.953000, 0.000154, -0.000605,0.000142, -0.000259
1.954000, 0.000154, -0.000604,0.000142, -0.000258
1.955000, 0.000153, -0.000603,0.000141, -0.000258
1.956000, 0.000152, -0.000601,0.000141, -0.000257
1.957000, 0.000152, -0.000600,0.000141, -0.000257
1.958000, 0.000151, -0.000599,0.000141, -0.000256
1.959000, 0.000151, -0.000598,0.000140, -0.000256
1.960000, 0.000150, -0.000597,0.000140, -0.000255
1.961000, 0.000149, -0.000596,0.000140, -0.000255
1.962000, 0.000149, -0.000595,0.000140, -0.000254
1.963000, 0.000148, -0.000594,0.000139, -0.000254
1.964000, 0.000148, -0.000593,0.000139, -0.000254
1.965000, 0.000147, -0.000592,0.000139, -0.000253
1.966000, 0.000146, -0.000591,0.000139, -0.000253
1.967000, 0.000146, -0.000590,0.000138, -0.000252
1.968000, 0.000145, -0.000589,0.000138, -0.000252
1.969000, 0.000145, -0.000588,0.000138, -0.000251
1.970000, 0.000144, -0.000587,0.000138, -0.000251
1.971000, 0.000143, -0.000586,0.000137, -0.000250
1.972000, 0.000143, -0.000585,0.000137, -0.000250
1.973000, 0.000142, -0.000583,0.000137, -0.000249
1.974000, 0.000142, -0.000582,0.000137, -0.000249
1.975000, 0.000141, -0.000581,0.000136, -0.000249
1.976000, 0.000141, -0.000580,0.000136, -0.000248
1.977000, 0.000140, -0.000579,0.000136, -0.000248
1.978000, 0.000139, -0.000578,0.000136, -0.000247
1.979000, 0.000139, -0.000577,0.000135, -0.000247
1.980000, 0.000138, -0.000576,0.000135, -0.000246
1.981000, 0.000138, -0.000575,0.000135, -0.000246
1.982000, 0.000137, -0.000574,0.000135, -0.000246
1.983000, 0.000136, -0.000573,0.000134, -0.000245
1.984000, 0.000136, -0.000572,0.000134, -0.000245
1.985000, 0.000135, -0.000571,0.000134, -0.000244
1.986000, 0.000135, -0.000570,0.000134, -0.000244
1.987000, 0.000134, -0.000569,0.000133, -0.000243
